review_id,text,categories,class
ooXT9ut8kMd3P-zAS0zk-w,"I've been back a couple of times since my first review, and the results were much more positive.  I found that if you order pho to go, you can ask them to package the meat separately, as long as you swear to cook it right away. I did so, and the pho was much tastier when prepared fresh. Another time, determined to branch out from pho, I ordered the special catfish. Normally, I'm not a huge fan of bottom feeders. They get that muddy flavor to them.  But not this catfish! It tasted clean and fresh, and it had a light, crispy breading on it. The whole dish was fantastic.  I also still adore their melon boba tea. I tried the taro one time, and it was OK. But melon is where it's at. My only criticism is that the boba pearls have a slightly gritty texture.",Vietnamese;Restaurants,useful
u1RkJdeg9N3uj2pD96QGHQ,"My judgement may be biased, being I've only ever been here after a long night out or at work, but they got a fantastic diner menu. I recommend the fettucine alfredo w/chicken and waffles. Oh, and the chicken strips are pretty good too!",Breakfast & Brunch;Diners;Restaurants,non_useful
O46nLefSmPbqEsxvngVloQ,"I had heard a lot about this hamburger place and was very excited to try.  Was not disappointed.The burger was tasty and HUGE.  I could have split it with someone.  And I loved the sweet potato fries and dipping sauce.The seating on the inside is a little odd as we sat at a long bar across from one another but the space is not big so they had to be creative.  Wish that the prices had been a little less but if I split it, it would have been a perfect cheap lunch.",Burgers;Bars;Sushi Bars;Nightlife;Restaurants,non_useful
Pfl9xQmctITEZV7SfkkLUw,"I thought about giving this place 3 stars until we ate at Tony Romas and realized that their BBQ just wasn't that good.  Not that I wouldn't return but I'd much rather go someplace else.My pork ribs were meaty but dry and not very tender.  The fried okra was very old and soggy, with the coating all destroyed.The honey butter was good and so was the service.",Barbeque;Restaurants,non_useful
LXLrucmQUVFOHhv94RQv6w,"I went to Murphy's Law on a Wednesday night around 9pm, but it sure seemed like a Friday. We walked in to live music and a lively crowd. When I asked if week nights were usually so busy, I was told this was actually a slow night for this bar!  So we found a table and ordered some drinks and appetizers. The service was a bit slow, but the atmosphere was good so I really don't even think I would have noticed the lag in getting our food if it wasn't for the fact I was starving when we walked in. I had the chicken nachos, wow were they good!  My friend said the spciy wings weren't very spicy, but still tasted very good. Did I mention they have a reverse happy hour with 1/2 price appetizers?! Take note that this doesn't start until 10pm though. When we ordered ~9:30 the waitress told us the appetizers were half off, but our bill was for full price since she entered it into their computer before 10pm. Kudos to the owner for talking to us and changing our bill since the waitress had given us incorrect information. :)",Pubs;Bars;Nightlife;Irish;Restaurants,useful
Kfn3loNjTwSHptwg4RkWkw,I avoid all clearchannel stations. Johnjay and Rich are garbage blah blah blah. Kid and Ruben made that station. Now it's just sorry and tired!,Mass Media;Radio Stations,useful
NFABDJubHgovDj-3KNgQAg,"I stopped in for take out last night and what a surprise. I checked out some of the bad reviews here a few months ago and just figured that I would stay away from this joint. As it was , I stopped in because my family needed food that wasn't pizza and this place was just down the street (any port in a storm). The food came so quickly, I thought for a moment that this was going to be some kind of microwave prepped dish.  It was standard Chinese fare but far better than what I've been reading here.  I'll stop in again.",Chinese;Restaurants,non_useful
oZiBAtfKr6b1im2-K4VaDA,"For my favorite person in the world's sake, I wanted to write a raving review of this place. Sorry Christina P, I just cannot do it.  Honestly, not one thing impressed me. In fact, I did not particularly care for my three cheese omelet. The hash browns are pre-made with bacon, so I could not order them being a vegetarian. The pancakes were really thick, and I only like thin things.  The outdoor patio is nice. Unfortunately it was super windy the day we went. The prices are relatively reasonable.  It's not good, it's not bad. I'm sure I would eat there again if I was in the area and needed to eat really bad, but I wouldn't make the trip up there again.",Breakfast & Brunch;Pizza;Sandwiches;Restaurants,useful
oXNuclr12U8-julriwtqnw,"By far the least busy of all G-spots I've ever seen.  Either the economy has killed the gelateria business or we just got there at a good time.  Either way, happy helpful employees were quick to get us in and out.  Going to G-spot reminds me of how much I hate the people who work at the AZ Center Cold Stone.  G-spot employees actually pretend to enjoy their jobs while CSC employees make your life miserable for invading their time.  All of that aside, this is a great location if you want to avoid the crowds in Arcadia.",Food;Gelato,useful
SN6Dr6s0lpb1u9EJA9qH0Q,"I was a little confused at what this place actually was at first when I walked in.  I went there to see my friend's friends band play last night.  I got that part.  But was it part art gallery, part coffee shop, part music venue, part lets confuse me a little more? It was a little strange to see a band perform there and no alcohol was served.  Thank G-d for the Bikini Lounge next door.   Whatever this place was, it was pretty cool!  The people that seemed to frequent the place seemed very nice and the chick that was working was super cool.  I actually could say that the acoustics in that place rocked....both bands that played sounded crystal clear and didn't blow my eardrums out. Only real minus was the parking.  But who cares...it was one of the coolest places that I went to in Phoenix.",Arts & Entertainment;Art Galleries;Shopping;Nightlife;Music Venues,useful
WGpvpL-GLVo5g2qB2-7BAQ,"I love this bookstore! Used and new titles at affordable prices, helpful staff, lots of fun gifty items. I love bookstores where the fiction section has large tables filled with great suggestions - I don't think you can leave this place without buying something. There's a great religion/spirituality/new age section (I even got to see some random dude meditating and blocking the hallway. You know it's a great bookstore when there are men criss-cross-apple-sauce deep in thought blocking the isles.) The bookstore has a very grass-roots-helping-local-businesses-succeed atmosphere. I will buy here (and trade in) often.","Books, Mags, Music & Video;Shopping;Bookstores",useful
DzAz4tEglHm17Rh72uheAA,"I can't hate because I paid $250 for a trip from SFO to LAS for room and flight.   Hotel was just OK for me.  Maybe, I'm bitching cause I didn't win a single dime here.  Room was more like 3 1/2 stars for me.  It was clean with decent decor.  TV sucked big time though.  It took forever just to change the damn channel.  No refrigerator, no sofa.  I'm a bit of a hotel whore and I do expect much from a 4 star hotel.  Regardless it was comfy and they had decent room service and the non smoking rooms are really non smoking.  I didn't smell a hint of smoke perhaps because they designate the whole entire floor as non smoking.   I didn't check out the pool so I can't speak for that but I'd definitely check out another spot when I come back to Vegas.  However, if the deal is as sweet as what I got for a two night stay, I'd stay here again.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
